Left,Right
1637,48
1280,88
1569,58
1360,97
518,100
1041,79
1279,7
547,135
1551,5
702,50
550,87
1335,69
1292,95
380,140
621,68
1334,147
1324,119
1043,10
1503,26
1449,121
851,109
581,23
1433,96
1303,91
320,91
1256,40
1600,25
479,116
316,73
1609,130
1558,64
1221,14
582,107
414,55
325,51
885,99
1623,141
623,148
188,90
434,67
1102,26
1143,79
714,145
380,89
478,117
1599,112
411,77
1314,93
881,132
233,41
1334,60
1264,60
1125,115
366,52
186,65
1466,100
1506,103
907,72
687,100
608,56
1543,94
1318,79
456,124
1634,125
690,131
821,50
205,125
1105,28
238,123
1371,3
414,22
717,102
1542,78
432,130
885,52
1007,46
1046,52
1507,113
595,60
1477,9
552,17
581,17
1479,76
1341,88
361,46
983,24
1337,96
1225,107
794,119
1277,9
1613,118
1366,39
1433,56
1422,9
1397,141
203,61
451,99
1299,42
1443,23
730,60
921,1
1218,55
923,13
362,136
484,85
780,91
392,112
1227,88
1322,58
1084,104
182,125
1074,126
1348,134
346,81
965,41
1165,140
1574,89
736,123
741,119
553,122
319,83
339,82
1175,132
1382,83
433,52
757,115
770,33
1309,112
448,133
211,39
1052,12
970,29
1053,27
1326,77
1278,109
1497,133
1442,16
851,91
608,137
1070,53
501,65
204,59
345,18
482,146
1126,132
380,38
388,48
782,116
931,32
1275,147
593,27
863,86
788,42
1005,83
834,141
1329,131
390,117
359,142
1321,146
1376,5
941,51
736,138
1101,9
1642,115
1576,50
468,78
340,74
1621,24
408,87
1224,128
240,63
841,133
1384,89
1603,19
1181,66
284,25
500,65
589,71
524,131
1477,56
756,119
595,68
1269,39
672,149
1014,97
1434,106
1146,1
601,139
423,26
1332,133
1000,140
254,24
388,29
763,145
1609,49
344,62
452,109
1052,138
1019,145
1129,80
864,18
969,137
455,1
1016,146
1632,89
247,8
609,2
1604,90
1347,54
1267,138
410,33
377,65
1220,48
328,38
736,10
1473,122
347,41
1317,51
377,54
1015,115
728,71
817,101
1170,14
841,147
1574,34
990,71
1476,3
679,143
618,66
248,99
1531,43
153,72
1595,110
1507,57
1590,112
773,130
1501,90
320,124
407,3
1156,84
471,47
1051,67
611,81
1518,115
723,75
1414,147
1152,83
1275,133
478,35
331,106
721,146
175,65
616,101
792,17
673,60
1290,39
1644,89
946,11
336,67
922,131
583,34
744,95
1202,140
1149,134
659,18
912,72
1165,141
1165,138
1195,34
1087,107
167,18
1175,89
1206,33
1029,145
775,54
559,67
563,61
1641,28
989,22
812,110
540,7
747,118
1478,148
377,51
479,126
619,18
755,118
1006,45
1214,127
413,129
541,48
397,107
868,16
814,62
1599,139
224,120
1287,52
1471,12
620,92
1067,3
646,3
1494,103
555,16
1643,63
336,119
248,32
1649,124
1477,47
945,27
478,46
220,135
808,63
1345,96
912,65
680,47
842,115
1143,2
433,138
934,82
1205,113
310,20
1010,44
227,117
1129,108
1288,66
861,4
1128,117
295,97
260,120
825,130
456,95
1612,32
175,87
973,88
1130,30
1182,124
1088,2
479,123
773,110
660,100
574,92
1191,97
871,52
162,13
396,139
1078,61
1022,36
276,58
480,34
430,136
497,63
1425,46
575,20
1551,30
1591,47
906,75
1155,127
910,9
1548,97
1511,148
720,20
656,38
188,1
1558,37
1631,97
649,43
1303,115
1034,62
788,124
1234,45
1504,9
1019,28
1112,134
154,2
728,75
1316,148
640,103
623,47
849,72
1339,61
294,75
447,24
262,70
1531,28
1440,16
798,24
1485,116
1632,26
1216,17
871,13
292,98
1563,102
830,18
801,113
662,29
878,148
1259,46
1579,61
706,41
964,99
400,110
388,132
1472,50
1090,71
836,28
613,131
395,64
264,65
1269,118
1042,78
467,58
656,131
894,1
629,19
203,64
1186,137
961,28
1275,52
1319,74
419,11
1623,11
827,101
783,39
866,57
262,131
688,87
1333,22
1548,48
1226,3
1333,23
1199,22
935,77
1574,72
768,122
1031,116
1250,90
1565,33
592,142
392,51
476,98
945,86
583,109
1318,141
722,129
401,29
1441,28
215,122
938,98
638,61
1392,52
1291,112
1155,61
965,120
891,123
1282,105
1068,37
818,93
1534,94
487,40
1278,110
422,71
509,135
890,65
798,35
947,15
702,101
1083,6
1032,135
978,22
671,71
1268,11
1071,18
1151,55
1398,101
1569,74
1147,87
188,74
371,132
1156,145
264,131
201,85
1206,121
413,105
1055,18
1365,42
583,127
1532,138
1521,14
840,52
1412,3
1406,5
755,5
441,74
1152,23
257,58
706,53
249,51
1541,82
929,22
259,86
1313,35
1539,14
478,55
1145,58
658,13
246,79
1597,123
860,120
672,82
1092,117
415,114
816,114
490,38
201,79
542,148
990,148
1140,38
1280,73
988,117
278,75
1330,99
1018,26
518,104
285,74
1246,92
1089,123
1507,82
860,61
633,11
647,61
553,35
692,33
617,85
676,30
1268,115
323,58
833,142
1459,115
1539,3
568,41
483,133
642,62
876,107
674,42
290,47
1426,57
1166,83
1203,75
946,34
1155,17
487,71
288,95
624,67
1339,136
331,66
1352,48
177,51
479,116
626,120
162,73
1449,11
1180,84
1317,136
265,68
1282,89
156,96
253,9
1567,146
542,23
867,83
606,100
1169,105
1191,106
982,110
796,79
526,42
464,125
1416,67
1157,121
631,120
602,9
1201,98
471,27
1028,109
725,83
225,148
298,23
1569,45
917,39
1647,139
437,138
1075,112
349,90
267,140
1270,55
444,29
1293,16
460,148
789,68
398,39
1433,140
1552,13
1021,9
815,1
834,145
753,133
487,67
1486,49
266,31
1548,40
676,51
171,1
1060,104
409,134
1114,103
444,140
1233,60
1330,145
282,115
1390,38
1607,14
756,2
1184,7
1194,84
753,33
662,63
1599,91
598,111
501,146
351,83
355,70
1090,137
1050,36
433,100
276,74
630,77
1244,127
1414,66
531,126
851,13
906,109
536,28
245,42
770,31
1562,136
1327,149
1594,100
827,44
1356,136
493,94
156,96
457,58
156,47
823,148
1052,97
931,22
1452,97
875,101
1567,139
682,10
1274,117
255,8
243,15
975,145
362,56
1539,138
1439,122
717,11
325,100
1644,19
934,75
1535,13
180,146
977,3
1048,25
524,147
847,36
307,91
455,51
1329,109
1090,125
1287,14
1464,146
274,29
1469,33
979,36
557,91
643,120
1119,83
1570,82
878,24
304,111
1177,121
245,142
1271,84
804,42
1402,3
1000,66
875,13
1398,6
334,112
505,149
1272,139
1365,137
330,35
1460,19
1598,64
1370,35
1154,21
1366,61
1129,52
737,114
1008,144
1249,107
618,138
453,41
820,116
1556,46
237,60
641,20
1344,71
1503,112
510,4
1053,138
1419,40
730,70
356,143
1183,120
744,2
1066,64
857,65
763,49
932,86
877,19
1411,82
590,138
531,116
480,124
1532,108
285,145
751,85
896,23
1143,7
1348,13
1126,10
865,128
953,19
399,31
748,135
164,123
769,105
302,43
1577,140
1548,140
1309,60
1362,109
535,141
486,35
999,31
1008,82
1257,68
296,121
625,148
1004,15
970,66
1458,23
927,88
919,3
281,71
283,101
355,82
554,139
1256,123
1173,76
1231,120
411,16
921,129
1172,68
806,118
332,3
1442,79
1507,9
1095,38
1261,6
191,137
1419,123
596,51
228,121
1065,143
1506,4
276,49
581,134
931,67
164,110
1648,90
1330,40
423,14
1089,85
1250,9
1110,36
879,65
458,17
1295,115
1398,26
289,111
641,132
1088,9
230,35
319,53
1125,98
877,25
155,133
1422,45
466,99
1044,108
459,104
1373,40
1487,78
1530,128
776,67
541,128
1000,10
308,75
656,29
802,97
1594,63
344,24
818,41
1300,80
1061,138
550,90
1581,60
295,90
151,24
382,128
401,40
1386,7
645,104
241,125
1250,9
1639,43
1423,92
1240,35
1549,113
682,90
1096,7
1264,130
162,46
693,55
443,14
1290,29
204,143
975,40
1163,129
799,93
1348,37
1362,5
965,10
722,127
1502,19
922,114
1638,130
894,72
539,63
917,103
693,111
1011,88
211,45
1518,117
653,147
1100,103
795,16
418,50
1560,26
1123,123
252,106
490,107
1015,81
348,23
823,106
1479,122
822,44
740,80
1198,104
899,95
1378,128
1289,131
195,22
1561,95
593,142
1284,21
377,145
674,71
1193,63
648,66
510,138
974,104
513,53
195,45
1542,38
1327,147
632,149
1073,21
156,2
1174,51
1119,115
1260,35
799,135
287,148
534,66
567,100
162,137
284,119
207,40
1575,44
1097,117
1171,74
1530,17
907,5
619,18
1622,122
165,63
524,42
1121,17
172,14
207,111
817,19
1105,75
1524,78
187,71
542,74
1476,21
1056,75
1388,92
320,118
1308,21
1585,142
180,125
534,87
672,62
250,11
396,92
1178,72
208,33
780,149
1380,113
881,20
1039,115
271,17
1382,100
922,23
736,24
376,19
232,140
1389,93
455,7
544,91
405,108
284,74
515,103
1588,11
1190,138
867,3
751,5
754,25
1592,29
942,17
207,138
1022,65
1012,66
859,101
1537,47
694,148
1633,112
1566,133
499,141
896,146
1317,44
505,122
1421,46
172,11
205,28
632,142
391,59
711,3
603,66
829,6
1469,128
1447,86
1334,7
770,132
875,23
371,76
1565,122
1354,146
993,29
352,35
309,65
907,104
669,120
1522,132
834,40
358,87
968,50
1562,108
953,12
598,58
213,44
915,24
258,141
721,39
1207,41
634,27
1032,76
477,6
1313,91
1063,33
1185,100
550,78
360,2
609,52
519,87
397,96
760,83
775,65
700,80
494,134
751,106
1119,37
154,122
980,124
887,20
761,65
578,50
1317,95
300,65
1084,34
1209,54
575,69
804,2
941,48
1530,46
1004,51
534,149
407,135
954,71
1555,49
584,24
540,42
541,43
1368,127
1370,8
1467,49
1629,16
881,8
156,20
1266,74
1572,63
496,63
1434,37
768,28
1122,17
649,70
1318,149
748,37
656,93
214,148
381,57
271,147
1465,46
694,16
433,117
1288,73
1376,82
855,143
158,111
1386,144
1573,135
730,30
1552,14
1641,21
983,92
1496,123
1604,46
1525,76
190,128
1123,97
1271,68
1367,141
1331,97
928,31
871,113
1372,50
1249,52
1512,136
521,127
1006,41
302,1
857,37
1129,83
1413,10
1420,32
252,69
671,20
1247,36
201,48
311,96
1083,70
1627,78
1256,72
289,29
885,48
946,118
180,62
938,76
1409,18
830,96
1204,73
168,57
1187,94
333,77
253,70
431,75
1431,7
958,121
721,95
1366,106
389,2
1485,22
1276,21
1114,4
225,105
1248,16
1192,103
619,84
823,117
1385,87
1231,143
913,56
346,88
1147,46
1514,20
1605,54
1579,147
727,121
633,51
239,36
1030,5
756,2
872,116
526,53
738,116
1021,37
666,51
249,48
1125,24
1198,18
1372,9
1610,68
1182,128
724,68
477,32
1321,58
1255,131
319,87
1529,13
656,33
370,35
1042,81
374,106
1096,98
1595,110
855,91
243,100
583,39
189,48
942,96
1649,16
1394,71
539,101
772,147
1532,75
1473,134
794,134
1475,133
1424,113
861,28
1433,63
156,95
636,106
1533,75
1509,8
1195,43
314,119
992,149
1517,98
1541,75
424,62
1037,46
1392,22
206,19
349,48
1454,45
348,23
1049,143
257,145
1118,66
568,23
1334,38
1209,102
431,129
590,107
283,134
170,78
820,127
874,65
808,125
863,109
437,96
1126,118
874,142
1367,73
393,53
951,121
158,121
707,15
1569,12
865,106
883,31
1422,64
1554,98
1410,29
1346,29
917,104
832,107
1172,15
1058,50
1441,140
1588,51
1452,120
1028,52
1387,52
781,104
1307,35
1473,145
475,112
855,92
1272,74
1344,101
1130,39
1087,127
312,117
1045,89
1563,125
479,79
1026,80
1316,60
1109,50
700,72
1448,135
1050,137
676,48
467,27
880,83
692,53
1239,126
1185,38
347,107
1581,148
1443,117
1153,2
941,6
821,77
1406,137
266,54
422,112
286,111
350,101
1640,2
921,23
189,74
278,107
837,118
1090,6
602,116
701,68
449,129
1477,87
156,136
1206,95
774,16
1028,3
882,46
375,109
1446,26
387,45
1428,39
640,131
612,57
571,133
627,59
1318,43
1467,40
495,67
1016,147
1053,64
1448,27
451,125
1063,2
497,146
1214,21
1256,144
1024,17
1241,96
805,4
192,97
1171,68
224,131
574,14
351,47
1179,72
476,68
1224,127
508,73
497,63
515,43
1544,113
1172,83
1083,110
478,123
830,115
633,72
1307,143
314,124
652,33
156,6
1366,35
1532,89
642,42
1082,76
545,35
1070,96
614,147
551,36
1192,148
1309,100
1320,22
649,79
297,40
221,83
1251,123
637,30
326,98
542,3
1596,9
412,89
1060,14
1304,18
1543,108
728,73
427,23
594,54
454,103
1417,45
1274,125
915,96
248,125
1245,69
1288,94
589,9
427,115
1492,118
1456,118
495,84
986,56
1294,100
907,139
1423,18
798,110
372,53
1445,25
230,47
1182,15
1311,81
173,119
843,8
1030,11
387,100
1302,137
1620,86
286,90
1607,19
458,67
1555,120
1270,68
1455,23
619,99
1295,109
390,136
437,105
645,131
814,109
597,49
1462,124
808,98
451,148
1123,66
1265,65
644,91
547,5
548,113
1274,33
642,146
937,99
868,60
1293,56
1087,133
426,118
591,69
1199,9
262,42
863,73
712,30
860,100
450,16
687,62
183,72
1614,7
991,48
1520,98
1160,32
752,87
1556,92
679,121
925,45
1215,13
1205,6
263,96
1040,3
566,84
1146,43
1422,19
1012,100
762,82
621,55
358,76
1239,3
397,84
649,75
1160,39
1056,92
601,13
1382,106
1231,135
1076,95
644,118
1529,139
883,114
983,44
781,8
216,31
183,112
1455,132
1163,92
266,137
765,31
234,114
343,147
1439,146
1507,143
885,68
660,42
933,103
1319,51
1170,15
453,67
1600,144
996,22
1185,21
1340,52
1181,34
170,7
324,122
1430,108
350,132
940,131
1106,75
965,113
1171,76
417,147
813,107
550,7
1331,113
1357,92
457,73
718,149
1237,85
1071,34
411,60
1018,122
748,39
565,103
806,107
1129,92
1294,76
546,44
382,120
181,34
1602,140
1234,131
866,148
876,65
1121,62
1496,113
1138,67
219,116
318,60
389,60
344,120
880,43
1085,53
803,4
1171,22
1387,120
190,18
644,26
743,137
782,94
1443,148
498,80
199,37
842,77
766,54
367,136
923,92
311,82
1009,77
1627,101
1303,44
1053,31
437,34
953,72
1076,103
1550,130
880,121
459,126
852,20
1599,60
620,29
1597,125
1519,108
741,81
415,130
1631,41
498,127
1150,46
443,119
538,94
1319,73
253,142
1515,48
1045,56
1144,77
521,15
931,66
1183,147
368,6
897,35
1610,140
1420,55
1012,121
1465,93
576,115
860,116
246,144
1222,139
1471,105
222,32
396,144
1018,125
1247,94
332,26
526,35
592,72
258,141
1629,118
163,30
635,80
675,57
182,72
716,122
1055,49
1019,134
1049,107
253,25
561,95
219,76
1513,54
1539,93
614,144
1164,99
990,131
1001,17
903,49
900,41
263,14
1520,1
471,48
871,101
892,47
156,18
1151,13
282,40
1401,123
225,123
894,112
1470,23
1580,82
1575,95
480,147
157,107
896,9
166,10
265,82
1502,66
880,22
707,121
503,49
785,82
1169,82
351,144
1416,119
317,28
553,26
881,33
199,113
1109,139
1644,48
488,123
1559,59
1113,45
1063,70
1077,23
470,146
1453,46
905,14
1597,143
844,35
533,55
1536,58
919,23
734,27
1552,29
498,132
1130,47
912,13
1397,28
158,129
1589,137
244,145
762,51
972,59
1542,100
326,73
975,61
968,36
405,149
1099,139
226,54
1632,32
1519,127
366,108
1574,123
1264,24
817,125
1083,14
1206,131
420,29
1158,119
1404,30
1231,95
1260,59
1528,67
1250,117
656,29
1518,132
1180,47
1182,131
1009,84
493,78
648,8
1567,43
1214,90
880,31
1575,85
1426,3
686,33
1030,40
324,103
1179,66
1219,138
585,35
1244,66
689,64
1351,5
1285,27
1306,98
601,102
636,105
963,24
1209,25
1321,64
227,94
970,103
885,23
1482,23
1470,34
1389,28
840,39
905,107
308,45
393,37
1513,77
1478,60
848,42
1553,72
270,137
174,11
364,149
1268,90
1631,80
693,111
892,68
927,104
690,7
972,30
600,148
593,19
1525,26
293,118
1055,68
1308,55
550,113
290,76
870,113
1360,74
679,89
544,95
714,126
974,130
1469,70
430,72
1031,120
1063,15
703,33
909,39
1001,55
1013,43
1018,93
971,30
1262,60
953,110
1531,102
975,46
1635,125
1053,94
456,113
654,73
1480,115
886,86
369,116
1420,43
1322,89
1347,22
233,86
218,55
511,122
1178,101
899,5
285,74
1046,7
1563,48
167,26
258,147
984,70
1196,22
912,121
1548,56
178,19
189,118
899,144
1080,2
197,22
239,6
319,26
154,101
682,47
1606,117
923,67
1429,120
1283,41
230,110
1630,146
1307,113
364,19
1350,67
1394,70
997,82
687,16
685,70
1242,101
1403,11
1144,145
1232,103
1542,1
1564,125
1518,15
314,139
892,108
157,106
495,141
817,102
1344,120
1414,116
535,91
152,142
556,101
780,129
211,18
1131,117
598,106
1453,69
466,140
300,7
1554,25
160,56
789,101
1308,48
1383,31
449,58
1454,58
743,27
587,108
1019,63
979,21
211,83
1078,86
270,46
351,124
950,45
1026,119
1333,99
758,31
1457,102
1361,47
394,98
1193,142
471,134
293,4
878,57
373,143
1076,127
1092,69
1558,46
1426,86
699,97
427,33
379,40
161,68
421,16
669,95
269,103
207,62
1294,26
857,85
416,12
1397,147
169,101
1231,21
991,48
733,133
1495,9
581,3
890,145
338,91
1173,101
420,140
1426,43
504,60
1554,123
631,55
942,22
183,26
570,48
1602,21
1501,25
777,142
1636,18
202,74
201,137
765,48
1070,111
580,69
301,138
180,107
595,64
380,69
1000,44
1017,8
246,104
565,16
313,131
1456,68
1503,30
613,20
1549,92
1634,41
985,112
1328,121
868,98
935,82
584,43
818,83
155,3
870,70
619,26
867,16
1599,55
1257,129
998,128
459,125
171,55
593,138
275,56
1041,78
1331,110
791,116
1555,29
1001,136
903,141
653,2
646,104
638,20
345,23
1540,139
1521,145
382,30
679,101
1078,15
193,36
1171,61
887,47
402,35
1011,104
1626,80
608,26
443,126
730,100
1068,116
1086,103
212,61
1493,48
1036,142
783,48
1476,79
820,141
831,131
1169,89
798,141
1206,17
1117,15
744,106
1127,5
1067,119
218,76
212,83
671,102
332,56
980,26
1287,79
1310,87
203,100
390,134
1008,125
442,13
805,41
1217,52
502,88
683,23
431,47
1461,12
268,85
443,26
528,55
1284,109
1608,44
234,40
554,56
1440,63
230,81
481,1
469,144
1133,83
163,17
174,49
180,40
885,145
313,69
1365,9
511,103
1318,80
1306,9
728,35
1194,118
934,113
1470,142
1525,54
1192,21
1131,77
157,126
1442,44
262,134
175,103
472,23
1103,32
621,95
1555,3
1444,103
1343,103
745,104
874,68
1386,25
1379,9
1581,54
1606,125
1245,91
1266,104
327,137
1045,41
1406,104
250,141
679,116
1443,13
210,70
309,99
921,62
1056,122
1376,52
1295,46
1121,41
917,145
1335,104
1357,42
1472,136
1638,145
1461,13
1527,89
1520,139
1101,47
1495,143
598,4
1113,124
812,110
370,62
1279,14
1090,85
1306,117
378,78
1457,59
1209,32
1521,113
380,4
933,120
267,131
888,125
1604,72
799,8
285,49
1580,23
859,125
793,60
256,124
1457,132
1295,118
1501,34
1459,6
1248,44
867,48
234,44
778,116
756,91
1042,15
226,9
243,111
305,129
1411,9
1414,7
794,128
678,137
1389,97
1314,145
630,99
802,55
754,31
207,121
372,67
1242,132
1239,44
198,58
660,137
438,86
929,134
239,99
1150,114
1342,96
410,108
840,109
904,123
1240,134
365,19
1331,60
307,94
1194,58
618,63
1643,33
1305,13
1094,70
1613,18
1216,105
341,40
1592,60
1108,120
1139,6
896,20
1168,63
1066,62
277,5
340,50
539,115
258,110
1082,143
681,34
1242,136
318,70
611,135
636,53
619,108
257,130
245,133
1423,52
1438,138
330,114
491,35
1178,53
873,139
1011,125
396,9
988,133
420,149
1331,107
1119,26
834,134
413,59
731,24
158,141
1525,119
821,139
874,35
1194,113
1104,149
322,78
372,72
1303,54
1301,6
268,113
1084,29
1076,78
1506,46
870,58
1561,85
1417,54
257,43
524,29
1343,56
565,79
1269,130
894,78
342,117
806,98
550,142
882,109
321,1
667,25
1638,59
706,91
1183,7
259,130
340,126
1135,65
1397,78
1221,88
1486,113
949,91
1157,41
159,14
1014,4
580,6
526,5
895,129
1514,85
686,142
170,57
1134,16
684,6
189,77
421,120
1282,125
1109,107
1632,47
1405,146
1224,95
1392,133
841,24
961,80
583,104
1523,96
1585,50
255,144
1173,60
1201,10
188,131
821,117
646,116
1230,124
1495,43
413,19
483,40
1092,133
435,67
206,22
472,52
1330,141
1268,31
692,4
584,14
1404,13
167,99
694,31
798,46
688,74
1418,112
1048,122
987,132
648,61
1562,114
647,99
232,108
352,37
938,120
941,55
1407,143
1488,33
941,4
574,146
801,84
1552,86
226,50
218,14
1405,42
1012,50
291,17
768,26
745,93
1021,143
675,25
1236,132
267,16
283,122
243,141
1528,54
1584,117
906,47
671,23
1248,18
546,108
1337,5
1648,114
1335,74
271,46
320,68
435,138
1482,74
1193,132
1637,18
454,137
170,71
1404,2
231,133
429,84
529,35
1136,149
408,20
550,47
1035,140
1186,3
1240,15
1076,92
601,52
1142,5
902,5
525,59
1330,3
477,143
990,59
471,130
221,88
264,65
1108,63
871,147
1354,143
1336,108
416,47
841,51
1040,101
802,20
808,109
1236,49
1245,99
663,82
1261,107
958,38
333,140
1160,117
232,116
271,58
452,41
782,116
306,143
318,146
1481,70
1485,17
222,137
567,74
933,70
1243,124
1416,101
796,122
1151,95
1470,63
386,59
479,14
250,34
945,113
885,134
1344,12
1190,40
1524,128
565,21
1292,137
429,25
446,135
765,142
323,100
1350,133
940,57
1581,88
1369,46
503,94
925,67
1160,105
1256,99
493,8
626,127
452,10
1578,133
1094,7
248,29
1320,135
403,55
209,76
625,52
658,36
379,101
894,70
1350,91
1384,44
1212,136
1118,77
834,52
305,74
652,147
450,47
1155,121
342,87
1022,67
749,60
1643,47
1066,37
1173,37
1436,78
1545,107
614,28
610,7
380,120
724,140
1182,138
955,44
1389,100
1319,80
1497,31
1076,93
709,28
634,88
578,31
696,123
1598,54
1100,15
850,106
1581,29
1057,60
835,4
955,35
290,13
257,90
231,63
197,122
624,24
189,129
981,39
1151,3
1056,64
885,94
1615,58
663,82
845,126
391,91
426,134
850,70
814,106
1335,67
1064,41
1161,70
443,146
1320,9
494,122
1545,145
312,121
167,13
1592,67
1430,64
720,36
1373,25
611,93
865,3
1501,12
938,40
903,8
309,46
1145,147
1337,19
539,80
977,68
632,143
359,107
461,100
424,105
1606,73
1169,5
434,22
1649,80
1621,29
309,19
530,129
925,37
661,95
1130,83
765,99
250,85
715,57
1055,25
901,140
327,44
776,16
1596,102
1505,44
412,54
1153,43
866,62
342,92
166,129
1332,77
1207,30
453,85
1027,113
1239,137
1034,140
755,145
1082,79
637,73
1169,20
422,72
1094,78
1006,113
731,23
1381,138
972,62
811,68
1256,67
565,28
1064,86
497,88
631,101
671,72
790,56
1284,9
574,77
967,3
565,38
1343,102
1549,49
1421,72
807,39
1156,57
1586,100
990,125
360,75
1020,56
984,86
177,126
600,2
442,78
428,69
1387,126
1118,35
174,62
394,103
422,45
1236,1
171,3
796,36
271,130
1085,23
217,35
515,97
623,27
992,38
566,25
712,24
678,88
208,133
1105,25
1621,141
359,111
508,72
1276,70
1390,9
1122,95
886,82
568,95
485,114
756,142
539,17
1576,48
1457,48
1303,24
429,29
1266,102
640,117
180,66
1393,72
193,15
639,107
795,122
910,134
381,102
1102,86
585,134
204,56
1404,116
1520,124
387,47
213,43
206,123
1357,144
580,34
1113,116
260,141
1248,29
1097,56
552,75
1591,106
168,134
1485,128
702,80
506,29
731,122
801,80
1279,28
1427,143
1238,133
1167,65
1128,81
1474,70
499,6
1544,95
1289,95
300,148
1399,93
982,101
1418,18
813,122
984,28
1638,148
1569,51
365,55
666,113
888,15
255,6
1400,54
987,104
1143,2
1155,28
932,125
515,61
1432,99
315,141
531,101
1384,95
861,56
166,12
1048,112
1092,126
1514,12
1543,140
877,44
163,67
923,149
1604,112
637,17
597,140
1289,113
1032,79
743,25
749,149
1639,140
1209,97
1278,38
457,9
833,145
790,84
1513,67
1294,51
1499,48
567,79
1582,66
302,59
1043,44
912,88
823,6
1417,48
875,97
713,123
1334,59
1600,110
229,87
1604,50
294,118
852,27
1363,117
1167,10
1517,103
1091,86
428,63
1202,30
241,149
1310,7
257,89
1014,11
415,110
864,70
1140,86
776,26
832,145
1265,56
1129,47
945,23
622,28
1335,120
1488,98
449,38
1002,134
1004,147
1223,136
182,146
1511,3
1238,19
1553,135
591,138
1261,16
952,41
444,14
803,91
757,90
406,45
1212,115
837,43
1469,145
1299,95
1588,15
796,75
1404,132
1570,78
1293,25
515,100
1205,92
706,110
437,76
1269,103
352,69
522,134
1078,21
524,134
1631,145
696,59
483,12
1094,125
669,8
1026,129
357,82
1312,20
265,148
712,145
620,95
414,128
1205,10
411,49
1288,139
987,16
1160,113
1274,58
1311,26
625,136
1208,128
552,118
1048,131
982,97
555,89
588,55
1090,48
1327,3
668,17
1623,137
776,61
1111,87
662,149
355,100
226,37
1166,52
269,116
1021,133
1042,111
175,16
325,28
1039,85
674,119
489,14
582,51
1589,45
1639,84
602,64
361,130
359,106
547,139
826,126
1529,87
919,41
1138,96
1511,114
536,83
686,132
1257,95
462,74
264,21
1095,36
1402,100
267,46
210,71
778,64
222,25
1618,41
1094,13
1440,25
1178,7
1412,99
869,87
191,69
1571,48
917,21
681,35
474,31
546,139
1334,24
446,105
1067,35
417,24
213,118
1011,112
789,48
222,29
700,99
1021,94
1471,33
552,36
1193,113
415,90
343,26
227,8
558,39
259,49
933,117
1274,50
1268,32
753,41
245,115
798,68
718,74
431,56
1063,47
1511,4
807,17
405,112
1287,135
1335,8
560,136
933,128
289,91
423,53
741,82
1043,57
1481,85
879,11
1448,33
1235,35
1628,86
389,149
718,133
975,40
831,139
267,121
1606,57
279,36
1066,65
676,8
473,125
573,3
1188,82
460,78
564,125
405,61
1165,45
871,111
1374,71
1131,83
1553,111
680,130
1632,71
1378,31
187,68
660,90
1026,25
721,66
1223,90
890,37
929,70
710,25
456,51
1342,120
833,149
1189,2
1633,80
619,105
987,96
1146,121
1255,133
215,138
898,70
433,4
894,1
843,113
1066,122
1172,50
913,46
1613,102
1500,89
395,25
1120,114
627,44
749,146
1490,48
544,23
563,75
796,107
891,97
1433,75
824,79
1049,45
1408,51
625,99
692,104
246,100
864,147
614,47
1555,80
1634,44
1110,8
666,84
968,87
532,26
1415,81
1479,121
1126,140
527,44
197,69
1547,71
1306,65
1440,59
1532,125
732,114
619,104
1356,133
840,89
1127,31
955,47
710,73
970,99
329,139
1126,87
602,87
850,32
1223,5
166,110
1202,33
1623,61
380,53
1222,21
1079,14
1110,66
1332,125
1046,23
249,134
1606,109
289,110
1061,129
1582,44
1460,111
407,119
458,124
627,112
1639,43
1031,84
224,118
770,32
1256,100
1587,86
1448,134
1035,86
749,52
311,113
523,28
968,73
1068,32
1443,54
747,144
205,45
596,42
1317,74
862,64
184,120
830,44
593,138
798,42
407,113
1513,39
541,106
335,65
473,11
838,54
283,18
302,133
393,128
952,106
739,47
853,84
603,149
1484,35
948,18
1461,13
1481,18
276,9
1178,89
807,79
788,31
640,59
1025,13
1127,88
975,68
464,7
444,3
466,91
1302,47
1624,83
410,105
1464,35
719,67
801,134
1566,46
791,29
297,89
464,7
1490,23
910,74
1423,70
1206,122
993,90
640,46
1056,78
349,28
575,61
194,100
1187,34
904,120
1469,49
981,127
1425,86
1388,63
1108,43
1645,37
272,60
464,81
765,91
626,92
1055,26
1429,23
899,13
517,43
346,119
374,104
1421,27
467,81
1165,93
1047,13
450,30
967,118
249,99
1340,45
506,24
1351,60
370,30
158,10
1564,142
645,38
1334,100
1367,31
918,129
1614,42
704,129
1580,95
1465,51
272,68
948,70
606,50
739,46
1105,125
666,111
1228,55
426,121
382,101
956,74
888,144
923,121
426,58
344,137
575,107
1193,95
1069,6
889,100
1626,4
1169,127
1526,123
1111,12
632,107
312,76
1034,13
261,17
279,6
1234,131
1128,17
460,18
932,135
1385,66
1043,75
159,107
579,31
762,124
938,55
600,72
931,136
565,27
778,22
1122,126
385,54
1401,82
822,125
232,5
232,62
817,119
1232,136
1365,76
1610,49
1557,74
1512,54
376,44
683,127
752,51
401,6
1620,9
902,144
1314,144
1108,94
1130,141
1242,136
791,61
1235,38
518,116
1317,56
493,81
1381,64
457,101
1511,107
729,99
331,85
237,52
1331,135
813,79
956,117
1170,98
1295,14
866,10
1212,77
1412,67
536,81
1467,38
684,72
1261,46
649,52
1622,31
